Date;Time;pH_unit;pH_mV;ORP_mV;ORPAgCl_mV;Turbidity_NTU;Turbidity_mV;Raw Conductivity_us/cm;Specific Conductivity_mS/cm;Salinity_psu;Total Dissolved Solids_g/L;DO_SAT;DO_mg/L;Reference_mV;Temperature_C
14.10.2023;05:24:05;7,44;-10,85;1014,00;814,00;0,00;30,70;59,80;0,06;0,03;0,04;107,00;8,61;-476,54;22,35
14.10.2023;05:27:05;7,45;-11,15;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,20;8,63;-476,31;22,35
14.10.2023;05:30:05;7,43;-10,30;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;106,70;8,59;-476,71;22,35
14.10.2023;05:33:05;7,42;-9,94;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;106,90;8,61;-480,78;22,35
14.10.2023;05:36:05;7,43;-10,08;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,62;-476,08;22,35
14.10.2023;05:39:05;7,42;-9,96;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,61;-479,29;22,35
14.10.2023;05:42:05;7,43;-10,01;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,63;-479,46;22,35
14.10.2023;05:45:05;7,42;-9,81;1014,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;106,60;8,58;-481,93;22,35
14.10.2023;05:48:05;7,41;-8,92;1014,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;106,90;8,61;-478,55;22,35
14.10.2023;05:51:05;7,43;-10,45;1014,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;106,90;8,61;-475,91;22,35
14.10.2023;05:54:05;7,44;-10,57;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,62;-474,19;22,35
14.10.2023;05:57:05;7,43;-10,40;1014,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;106,90;8,61;-474,30;22,35
14.10.2023;06:00:06;7,43;-10,19;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,63;-474,07;22,35
14.10.2023;06:03:06;7,44;-10,88;1014,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,63;-473,67;22,35
14.10.2023;06:06:06;7,42;-9,93;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;106,90;8,61;-474,59;22,35
14.10.2023;06:09:06;7,43;-10,23;1014,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;106,70;8,59;-480,21;22,34
14.10.2023;06:12:06;7,43;-10,22;1014,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,20;8,63;-479,98;22,34
14.10.2023;06:15:06;7,44;-10,66;1014,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,10;8,62;-479,75;22,35
14.10.2023;06:18:06;7,42;-9,55;1014,00;814,00;0,00;30,90;59,80;0,06;0,03;0,04;107,10;8,62;-476,88;22,34
14.10.2023;06:21:06;7,42;-9,87;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,00;8,62;-479,63;22,34
14.10.2023;06:24:06;7,43;-10,04;1014,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,30;8,64;-478,26;22,34
14.10.2023;06:27:06;7,43;-10,53;1014,00;814,00;0,00;30,85;59,80;0,06;0,03;0,04;107,20;8,63;-472,41;22,34
14.10.2023;06:30:06;7,44;-10,69;1014,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;106,80;8,60;-475,91;22,34
14.10.2023;06:33:06;7,44;-10,78;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;106,60;8,58;-472,18;22,34
14.10.2023;06:36:06;7,44;-10,96;1014,00;814,00;0,00;30,87;59,80;0,06;0,03;0,04;106,80;8,60;-478,49;22,34
14.10.2023;06:39:06;7,41;-9,14;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;106,60;8,58;-470,92;22,34
14.10.2023;06:42:06;7,43;-10,53;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;106,80;8,60;-471,44;22,34
14.10.2023;06:45:06;7,42;-9,41;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,00;8,61;-474,30;22,34
14.10.2023;06:48:06;7,42;-9,95;1014,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;107,00;8,61;-475,74;22,34
14.10.2023;06:51:06;7,43;-10,52;1014,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;106,90;8,61;-471,55;22,34
14.10.2023;06:54:06;7,43;-10,04;1014,00;814,00;0,00;30,85;59,80;0,06;0,03;0,04;106,90;8,61;-475,97;22,34
14.10.2023;06:57:06;7,43;-10,42;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;106,60;8,58;-470,12;22,34
14.10.2023;07:00:07;7,43;-10,09;1014,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;107,10;8,62;-473,73;22,34
14.10.2023;07:03:07;7,44;-10,62;1014,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;106,90;8,61;-475,11;22,34
14.10.2023;07:06:07;7,42;-9,93;1014,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;106,70;8,60;-477,05;22,34
14.10.2023;07:09:07;7,42;-9,81;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;106,90;8,60;-476,65;22,33
14.10.2023;07:12:07;7,43;-10,13;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;106,90;8,61;-469,26;22,33
14.10.2023;07:15:07;7,42;-9,84;1014,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,00;8,62;-469,66;22,33
14.10.2023;07:18:07;7,43;-10,52;1013,00;814,00;0,00;30,86;59,80;0,06;0,03;0,04;106,70;8,60;-469,26;22,33
14.10.2023;07:21:07;7,44;-10,73;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,00;8,61;-470,75;22,33
14.10.2023;07:24:07;7,43;-10,33;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;106,90;8,61;-472,30;22,33
14.10.2023;07:27:07;7,43;-10,31;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;106,90;8,61;-471,21;22,33
14.10.2023;07:30:07;7,42;-9,88;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;106,90;8,61;-470,75;22,33
14.10.2023;07:33:07;7,42;-9,58;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;106,90;8,61;-472,76;22,33
14.10.2023;07:36:07;7,44;-11,08;1013,00;814,00;0,00;30,86;59,80;0,06;0,03;0,04;106,80;8,60;-474,42;22,33
14.10.2023;07:39:07;7,44;-10,66;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;106,70;8,59;-471,61;22,33
14.10.2023;07:42:07;7,44;-10,99;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,61;-472,07;22,33
14.10.2023;07:45:07;7,43;-10,26;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,62;-472,93;22,33
14.10.2023;07:48:07;7,44;-11,00;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;106,60;8,59;-468,29;22,33
14.10.2023;07:51:07;7,44;-11,05;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;106,90;8,61;-466,28;22,33
14.10.2023;07:54:07;7,42;-9,95;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;106,90;8,61;-473,21;22,33
14.10.2023;07:57:07;7,43;-10,43;1013,00;814,00;0,00;30,85;59,80;0,06;0,03;0,04;107,20;8,63;-465,53;22,33
14.10.2023;08:00:08;7,44;-10,96;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,61;-470,81;22,33
14.10.2023;08:03:08;7,43;-10,27;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,00;8,62;-470,35;22,33
14.10.2023;08:06:08;7,43;-10,30;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,20;8,63;-464,67;22,32
14.10.2023;08:09:08;7,44;-10,90;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;106,90;8,61;-468,00;22,32
14.10.2023;08:12:08;7,44;-11,07;1013,00;813,00;0,00;30,82;59,80;0,06;0,03;0,04;106,80;8,60;-469,43;22,32
14.10.2023;08:15:08;7,44;-11,09;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,00;8,61;-466,17;22,32
14.10.2023;08:18:08;7,44;-10,57;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;106,90;8,61;-462,90;22,32
14.10.2023;08:21:08;7,44;-11,11;1013,00;813,00;0,00;30,78;59,80;0,06;0,03;0,04;106,70;8,60;-470,52;22,32
14.10.2023;08:24:08;7,43;-10,53;1013,00;813,00;0,00;30,84;59,80;0,06;0,03;0,04;107,30;8,64;-466,11;22,32
14.10.2023;08:27:08;7,44;-10,98;1013,00;813,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,62;-467,83;22,32
14.10.2023;08:30:08;7,44;-10,56;1013,00;813,00;0,00;30,84;59,80;0,06;0,03;0,04;106,80;8,60;-470,75;22,32
14.10.2023;08:33:08;7,42;-9,79;1013,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,00;8,62;-465,65;22,32
14.10.2023;08:36:08;7,42;-9,61;1013,00;813,00;0,00;30,78;59,80;0,06;0,03;0,04;106,90;8,61;-469,32;22,32
14.10.2023;08:39:08;7,44;-10,68;1013,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,20;8,64;-466,28;22,32
14.10.2023;08:42:08;7,42;-9,90;1013,00;813,00;0,00;30,79;59,80;0,06;0,03;0,04;106,70;8,60;-471,21;22,32
14.10.2023;08:45:08;7,44;-10,61;1013,00;813,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,61;-464,56;22,32
14.10.2023;08:48:08;7,45;-11,26;1013,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;107,40;8,65;-468,23;22,32
14.10.2023;08:51:08;7,44;-10,87;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;106,60;8,59;-469,89;22,32
14.10.2023;08:54:08;7,43;-10,48;1013,00;813,00;0,00;30,81;59,80;0,06;0,03;0,04;106,90;8,61;-465,88;22,32
14.10.2023;08:57:08;7,43;-10,38;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,00;8,62;-466,97;22,32
14.10.2023;09:00:09;7,42;-9,90;1013,00;813,00;0,00;30,72;59,80;0,06;0,03;0,04;106,80;8,60;-467,25;22,31
14.10.2023;09:03:09;7,44;-10,60;1013,00;813,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,61;-469,72;22,31
14.10.2023;09:06:09;7,43;-10,36;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;106,90;8,61;-470,58;22,31
14.10.2023;09:09:09;7,45;-11,25;1012,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;106,70;8,60;-464,45;22,31
14.10.2023;09:12:09;7,45;-11,61;1012,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,00;8,62;-471,50;22,31
14.10.2023;09:15:09;7,44;-10,58;1012,00;813,00;0,00;30,78;59,80;0,06;0,03;0,04;106,60;8,59;-466,74;22,31
14.10.2023;09:18:09;7,44;-10,57;1012,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;106,50;8,58;-471,04;22,31
14.10.2023;09:21:09;7,44;-11,02;1012,00;813,00;0,00;30,81;59,80;0,06;0,03;0,04;106,70;8,60;-470,18;22,31
14.10.2023;09:24:09;7,43;-10,50;1012,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,20;8,64;-464,62;22,31
14.10.2023;09:27:09;7,45;-11,22;1012,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;107,00;8,62;-470,86;22,31
14.10.2023;09:30:09;7,44;-11,14;1012,00;813,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,63;-465,31;22,31
14.10.2023;09:33:09;7,44;-11,12;1012,00;813,00;0,00;30,85;59,80;0,06;0,03;0,04;106,80;8,61;-468,34;22,31
14.10.2023;09:36:09;7,44;-10,93;1012,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;106,80;8,61;-465,76;22,31
14.10.2023;09:39:09;7,44;-10,70;1012,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;107,00;8,62;-464,45;22,31
14.10.2023;09:42:09;7,44;-10,99;1012,00;813,00;0,00;30,88;59,80;0,06;0,03;0,04;106,80;8,61;-465,25;22,31
14.10.2023;09:45:09;7,43;-10,20;1012,00;813,00;0,00;30,69;59,80;0,06;0,03;0,04;106,70;8,60;-470,75;22,31
14.10.2023;09:48:09;7,44;-10,99;1012,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,10;8,63;-465,19;22,31
14.10.2023;09:51:09;7,45;-11,43;1012,00;813,00;0,00;30,82;59,80;0,06;0,03;0,04;107,00;8,62;-470,18;22,31
14.10.2023;09:54:09;7,45;-11,47;1012,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;106,90;8,61;-469,20;22,31
14.10.2023;09:57:09;7,44;-10,65;1012,00;813,00;0,00;30,73;59,80;0,06;0,03;0,04;106,70;8,59;-470,64;22,31
14.10.2023;10:00:10;7,44;-10,61;1012,00;813,00;0,00;30,83;59,70;0,06;0,03;0,04;107,30;8,64;-468,06;22,31
14.10.2023;10:03:10;7,45;-11,67;1013,00;813,00;0,00;30,92;59,80;0,06;0,03;0,04;106,70;8,60;-470,52;22,31
14.10.2023;10:06:10;7,43;-10,53;1012,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,30;8,65;-465,02;22,31
14.10.2023;10:09:10;7,43;-10,14;1013,00;813,00;0,00;30,92;59,80;0,06;0,03;0,04;107,10;8,62;-462,73;22,31
14.10.2023;10:12:10;7,44;-10,66;1013,00;813,00;0,00;30,79;59,80;0,06;0,03;0,04;106,90;8,61;-469,89;22,31
14.10.2023;10:15:10;7,43;-10,29;1012,00;813,00;0,00;30,82;59,80;0,06;0,03;0,04;107,10;8,63;-463,41;22,31
14.10.2023;10:18:10;7,44;-11,00;1012,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;106,90;8,61;-470,06;22,31
14.10.2023;10:21:10;7,43;-10,16;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,64;-463,30;22,31
14.10.2023;10:24:10;7,43;-10,38;1013,00;813,00;0,00;30,74;59,80;0,06;0,03;0,04;107,00;8,62;-467,37;22,31
14.10.2023;10:27:10;7,44;-10,75;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,64;-469,15;22,31
14.10.2023;10:30:10;7,43;-10,43;1013,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,10;8,63;-467,14;22,31
14.10.2023;10:33:10;7,44;-10,87;1013,00;813,00;0,00;30,81;59,80;0,06;0,03;0,04;107,20;8,64;-465,71;22,31
14.10.2023;10:36:10;7,44;-11,00;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,64;-462,50;22,31
14.10.2023;10:39:10;7,44;-11,11;1013,00;813,00;0,00;31,03;59,70;0,06;0,03;0,04;107,00;8,62;-469,15;22,31
14.10.2023;10:42:10;7,42;-9,85;1013,00;813,00;0,00;30,78;59,80;0,06;0,03;0,04;107,10;8,63;-468,74;22,31
14.10.2023;10:45:10;7,43;-10,31;1013,00;813,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,61;-462,38;22,31
14.10.2023;10:48:10;7,44;-10,85;1012,00;813,00;0,00;30,80;59,80;0,06;0,03;0,04;106,70;8,60;-462,96;22,31
14.10.2023;10:51:10;7,44;-10,97;1013,00;813,00;0,00;30,83;59,80;0,06;0,03;0,04;107,00;8,62;-465,94;22,31
14.10.2023;10:54:10;7,43;-10,18;1013,00;813,00;0,00;30,72;59,80;0,06;0,03;0,04;106,90;8,61;-468,46;22,31
14.10.2023;10:57:10;7,44;-10,88;1013,00;813,00;0,00;30,80;59,70;0,06;0,03;0,04;107,00;8,62;-463,47;22,31
14.10.2023;11:00:11;7,45;-11,48;1013,00;813,00;0,00;30,79;59,80;0,06;0,03;0,04;107,20;8,63;-461,18;22,31
14.10.2023;11:03:11;7,42;-9,67;1013,00;813,00;0,00;30,85;59,80;0,06;0,03;0,04;107,10;8,63;-468,86;22,31
14.10.2023;11:06:11;7,45;-11,15;1013,00;813,00;0,00;30,81;59,80;0,06;0,03;0,04;106,70;8,60;-468,40;22,31
14.10.2023;11:09:11;7,44;-10,68;1013,00;813,00;0,00;30,72;59,80;0,06;0,03;0,04;106,90;8,61;-465,48;22,31
14.10.2023;11:12:11;7,43;-10,20;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;106,80;8,61;-468,57;22,31
14.10.2023;11:15:11;7,43;-10,01;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,00;8,62;-466,39;22,31
14.10.2023;11:18:11;7,44;-10,73;1013,00;813,00;0,00;30,80;59,80;0,06;0,03;0,04;106,80;8,60;-467,94;22,31
14.10.2023;11:21:11;7,43;-10,52;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;106,80;8,61;-463,82;22,31
14.10.2023;11:24:11;7,45;-11,42;1013,00;813,00;0,00;30,81;59,70;0,06;0,03;0,04;106,90;8,61;-461,69;22,31
14.10.2023;11:27:11;7,45;-11,30;1013,00;813,00;0,00;30,86;59,80;0,06;0,03;0,04;106,80;8,60;-468,23;22,31
14.10.2023;11:30:11;7,45;-11,41;1013,00;813,00;0,00;30,79;59,80;0,06;0,03;0,04;106,80;8,61;-461,18;22,31
14.10.2023;11:33:11;7,44;-10,57;1013,00;813,00;0,00;30,85;59,80;0,06;0,03;0,04;107,10;8,63;-467,37;22,31
14.10.2023;11:36:11;7,43;-10,52;1013,00;813,00;0,00;30,81;59,80;0,06;0,03;0,04;107,10;8,63;-468,23;22,31
14.10.2023;11:39:11;7,43;-10,41;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;106,70;8,59;-467,31;22,31
14.10.2023;11:42:11;7,44;-10,97;1013,00;813,00;0,00;30,80;59,80;0,06;0,03;0,04;106,80;8,60;-465,99;22,31
14.10.2023;11:45:11;7,44;-10,73;1013,00;813,00;0,00;30,96;59,80;0,06;0,03;0,04;107,10;8,63;-464,85;22,31
14.10.2023;11:48:11;7,44;-11,01;1013,00;813,00;0,00;30,78;59,80;0,06;0,03;0,04;106,80;8,60;-460,83;22,31
14.10.2023;11:51:11;7,43;-10,46;1013,00;813,00;0,00;30,72;59,80;0,06;0,03;0,04;106,90;8,61;-464,45;22,31
14.10.2023;11:54:11;7,45;-11,32;1013,00;813,00;0,00;30,77;59,80;0,06;0,03;0,04;107,40;8,65;-466,34;22,31
14.10.2023;11:57:11;7,44;-10,75;1013,00;813,00;0,00;30,76;59,80;0,06;0,03;0,04;106,70;8,60;-465,25;22,32
14.10.2023;12:00:12;7,44;-11,10;1013,00;813,00;0,00;30,86;59,80;0,06;0,03;0,04;107,10;8,63;-460,61;22,32
14.10.2023;12:03:12;7,44;-10,59;1013,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;107,00;8,62;-460,89;22,32
14.10.2023;12:06:12;7,43;-10,34;1013,00;814,00;0,00;30,89;59,80;0,06;0,03;0,04;107,00;8,62;-465,65;22,32
14.10.2023;12:09:12;7,42;-9,88;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,00;8,62;-465,31;22,32
14.10.2023;12:12:12;7,41;-9,34;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;106,90;8,61;-467,66;22,32
14.10.2023;12:15:12;7,44;-10,59;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,30;8,64;-459,80;22,32
14.10.2023;12:18:12;7,43;-10,03;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,63;-467,20;22,32
14.10.2023;12:21:12;7,42;-9,84;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;106,60;8,59;-459,80;22,32
14.10.2023;12:24:12;7,43;-10,54;1013,00;814,00;0,00;30,82;59,80;0,06;0,03;0,04;106,90;8,61;-460,26;22,32
14.10.2023;12:27:12;7,42;-9,73;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,64;-460,15;22,32
14.10.2023;12:30:12;7,44;-11,01;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;106,80;8,60;-465,08;22,32
14.10.2023;12:33:12;7,42;-9,79;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;106,80;8,60;-460,26;22,32
14.10.2023;12:36:12;7,45;-11,38;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;106,90;8,61;-466,34;22,32
14.10.2023;12:39:12;7,41;-9,27;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;106,70;8,60;-459,98;22,32
14.10.2023;12:42:12;7,43;-10,07;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;107,00;8,62;-459,52;22,32
14.10.2023;12:45:12;7,43;-10,08;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;107,20;8,63;-462,90;22,32
14.10.2023;12:48:12;7,43;-10,25;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,00;8,62;-466,22;22,33
14.10.2023;12:51:12;7,43;-10,03;1013,00;814,00;0,00;30,81;59,80;0,06;0,03;0,04;106,90;8,61;-464,79;22,33
14.10.2023;12:54:12;7,44;-10,72;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,50;8,58;-462,27;22,33
14.10.2023;12:57:12;7,42;-9,83;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;107,50;8,65;-459,80;22,33
14.10.2023;13:00:13;7,42;-9,94;1013,00;814,00;0,00;30,87;59,80;0,06;0,03;0,04;106,80;8,60;-458,83;22,33
14.10.2023;13:03:13;7,43;-10,34;1013,00;814,00;0,00;30,88;59,80;0,06;0,03;0,04;107,20;8,64;-465,99;22,33
14.10.2023;13:06:13;7,43;-10,35;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,10;8,62;-462,61;22,33
14.10.2023;13:09:13;7,44;-10,68;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,61;-463,70;22,33
14.10.2023;13:12:13;7,44;-10,66;1013,00;814,00;0,00;30,86;59,80;0,06;0,03;0,04;106,80;8,60;-462,10;22,33
14.10.2023;13:15:13;7,41;-9,24;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;106,80;8,60;-459,40;22,33
14.10.2023;13:18:13;7,43;-10,38;1013,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,30;8,64;-464,85;22,33
14.10.2023;13:21:13;7,44;-11,03;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,10;8,62;-459,80;22,33
14.10.2023;13:24:13;7,42;-9,70;1013,00;814,00;0,00;30,79;59,80;0,06;0,03;0,04;106,70;8,59;-457,63;22,34
14.10.2023;13:27:13;7,42;-9,95;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,00;8,62;-458,71;22,34
14.10.2023;13:30:13;7,41;-8,95;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,63;-462,15;22,34
14.10.2023;13:33:13;7,43;-9,99;1013,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;106,90;8,61;-458,71;22,34
14.10.2023;13:36:13;7,43;-10,04;1013,00;814,00;0,00;30,69;59,80;0,06;0,03;0,04;107,10;8,63;-462,61;22,34
14.10.2023;13:39:13;7,43;-9,98;1013,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,20;8,63;-462,84;22,34
14.10.2023;13:42:13;7,43;-10,37;1013,00;814,00;0,00;30,78;59,80;0,06;0,03;0,04;107,00;8,62;-462,27;22,34
14.10.2023;13:45:13;7,44;-10,59;1013,00;814,00;0,00;30,71;59,80;0,06;0,03;0,04;107,20;8,63;-462,10;22,34
14.10.2023;13:48:13;7,44;-10,67;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,00;8,61;-457,63;22,34
14.10.2023;13:51:13;7,42;-9,62;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,62;-458,43;22,34
14.10.2023;13:54:13;7,43;-10,11;1013,00;814,00;0,00;30,70;59,80;0,06;0,03;0,04;107,00;8,61;-457,05;22,35
14.10.2023;13:57:13;7,43;-10,39;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,90;8,60;-457,40;22,35
14.10.2023;14:00:14;7,44;-10,70;1013,00;814,00;0,00;30,80;59,80;0,06;0,03;0,04;107,40;8,64;-463,13;22,35
14.10.2023;14:03:14;7,43;-10,38;1013,00;814,00;0,00;30,84;59,80;0,06;0,03;0,04;106,90;8,61;-459,23;22,35
14.10.2023;14:06:14;7,43;-10,48;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;106,60;8,58;-464,45;22,35
14.10.2023;14:09:14;7,44;-11,06;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,63;-458,83;22,35
14.10.2023;14:12:14;7,43;-10,29;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,00;8,62;-464,50;22,35
14.10.2023;14:15:14;7,42;-9,82;1013,00;814,00;0,00;30,72;59,80;0,06;0,03;0,04;107,10;8,62;-459,52;22,35
14.10.2023;14:18:14;7,42;-9,79;1013,00;814,00;0,00;30,83;59,80;0,06;0,03;0,04;107,20;8,63;-464,62;22,35
14.10.2023;14:21:14;7,44;-10,62;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,62;-461,41;22,36
14.10.2023;14:24:14;7,43;-10,49;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,63;-463,53;22,36
14.10.2023;14:27:14;7,42;-9,86;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;106,70;8,59;-459,06;22,36
14.10.2023;14:30:14;7,45;-11,25;1013,00;814,00;0,00;30,75;59,80;0,06;0,03;0,04;107,00;8,61;-459,00;22,36
14.10.2023;14:33:14;7,44;-10,69;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,63;-459,12;22,36
14.10.2023;14:36:14;7,42;-9,72;1013,00;814,00;0,00;30,74;59,80;0,06;0,03;0,04;106,80;8,60;-464,10;22,36
14.10.2023;14:39:14;7,43;-10,33;1013,00;814,00;0,00;30,89;59,80;0,06;0,03;0,04;106,70;8,59;-464,62;22,36
14.10.2023;14:42:14;7,44;-10,56;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,10;8,62;-465,94;22,36
14.10.2023;14:45:14;7,44;-11,07;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;106,90;8,60;-460,15;22,36
14.10.2023;14:48:14;7,42;-9,62;1013,00;814,00;0,00;30,70;59,80;0,06;0,03;0,04;106,80;8,59;-459,98;22,37
14.10.2023;14:51:14;7,42;-9,49;1013,00;814,00;0,00;30,73;59,80;0,06;0,03;0,04;107,30;8,64;-462,04;22,37
14.10.2023;14:54:14;7,42;-9,91;1013,00;814,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,64;-468,11;22,37
14.10.2023;14:57:14;7,43;-10,44;1013,00;814,00;0,00;30,76;59,80;0,06;0,03;0,04;107,00;8,61;-462,15;22,37
